country_iso,date,lat,lon,event,sub_event,fatalities
ZWE,2019-01-14,-17.8277,31.0534,Riots,Violent demonstration,2
ZWE,2019-01-14,-18.7166,31.9833,Riots,Violent demonstration,0
ZWE,2019-01-14,-20.1444,28.4733,Riots,Violent demonstration,0
ZWE,2019-01-15,-20.15,28.58,Violence against civilians,Attack,0
ZWE,2019-01-15,-17.8277,31.0534,Violence against civilians,Sexual violence,0
ZWE,2019-01-15,-17.8277,31.0534,Violence against civilians,Attack,0
ZWE,2019-01-15,-17.8277,31.0534,Violence against civilians,Attack,0
ZWE,2019-01-15,-17.8794,31.1244,Violence against civilians,Sexual violence,0
ZWE,2019-01-15,-17.8581,31.0372,Violence against civilians,Attack,1
ZWE,2019-01-15,-17.8581,31.0372,Violence against civilians,Attack,1
ZWE,2019-01-15,-20.15,28.58,Riots,Violent demonstration,0
ZWE,2019-01-15,-18.9707,32.6709,Riots,Violent demonstration,0
ZWE,2019-01-15,-18.9833,32.6167,Riots,Violent demonstration,0
ZWE,2019-01-16,-20.15,28.58,Strategic developments,Arrests,0
ZWE,2019-01-16,-18.1833,31.55,Violence against civilians,Attack,0
ZWE,2019-01-16,-20.1854,28.524,Strategic developments,Looting/property destruction,0
ZWE,2019-01-16,-17.8277,31.0534,Violence against civilians,Attack,0
ZWE,2019-01-16,-20.15,28.58,Violence against civilians,Attack,0
ZWE,2019-01-16,-17.8277,31.0534,Violence against civilians,Attack,0
ZWE,2019-01-16,-17.8794,31.1244,Violence against civilians,Attack,0
ZWE,2019-01-16,-17.8277,31.0534,Strategic developments,Arrests,0
ZWE,2019-01-16,-20.15,28.58,Battles,Armed clash,0
ZWE,2019-01-16,-17.8252,30.9263,Violence against civilians,Attack,0
ZWE,2019-01-16,-17.8277,31.0534,Violence against civilians,Attack,0
ZWE,2019-01-16,-17.85,31.1833,Violence against civilians,Attack,0
ZWE,2019-01-16,-17.8794,31.1244,Protests,Protest with intervention,0
ZWE,2019-01-16,-18.0127,31.0756,Protests,Protest with intervention,0
ZWE,2019-01-16,-17.8353,31.2111,Protests,Protest with intervention,0
ZWE,2019-01-16,-17.8858,30.9919,Protests,Protest with intervention,0
ZWE,2019-01-16,-20.1444,28.4733,Protests,Protest with intervention,0
ZWE,2019-01-16,-17.85,31.1833,Riots,Violent demonstration,1
ZWE,2019-01-16,-17.8252,30.9263,Riots,Violent demonstration,2
ZWE,2019-01-16,-18.1833,31.55,Riots,Violent demonstration,1
ZWE,2019-01-16,-17.3666,30.2,Riots,Violent demonstration,0
ZWE,2019-01-16,-17.0333,30.85,Riots,Violent demonstration,0
ZWE,2019-01-16,-17.8277,31.0534,Riots,Violent demonstration,3
ZWE,2019-01-17,-17.8277,31.0534,Violence against civilians,Sexual violence,0
ZWE,2019-01-17,-17.8277,31.0534,Violence against civilians,Sexual violence,0
ZWE,2019-01-17,-17.8277,31.0534,Violence against civilians,Sexual violence,0
ZWE,2019-01-17,-18.1833,31.55,Riots,Violent demonstration,0
ZWE,2019-01-18,-17.8277,31.0534,Violence against civilians,Attack,0
ZWE,2019-01-18,-17.8277,31.0534,Violence against civilians,Attack,0
ZWE,2019-01-18,-17.8277,31.0534,Violence against civilians,Abduction/forced disappearance,0
ZWE,2019-01-18,-22.2167,29.9833,Riots,Mob violence,1
ZWE,2019-01-19,-18.0127,31.0756,Violence against civilians,Abduction/forced disappearance,0
ZWE,2019-01-20,-17.8277,31.0534,Violence against civilians,Attack,0
ZWE,2019-01-20,-17.9,31.25,Violence against civilians,Attack,0
ZWE,2019-01-20,-17.8972,30.9336,Violence against civilians,Attack,0
ZWE,2019-01-22,-19.45,29.82,Violence against civilians,Attack,0
ZWE,2019-01-22,-18.9707,32.6709,Violence against civilians,Attack,1
ZWE,2019-01-22,-17.8277,31.0534,Violence against civilians,Attack,0
ZWE,2019-01-22,-20.15,28.58,Violence against civilians,Attack,0
ZWE,2019-01-25,-20.15,28.58,Violence against civilians,Sexual violence,0
ZWE,2019-01-25,-18.6666,29.1667,Violence against civilians,Attack,1
ZWE,2019-01-27,-17.8277,31.0534,Violence against civilians,Attack,1
ZWE,2019-01-28,-20.0833,30.8333,Protests,Peaceful protest,0
ZWE,2019-01-29,-17.8277,31.0534,Protests,Peaceful protest,0
ZWE,2019-01-30,-18.0127,31.0756,Strategic developments,Arrests,0
ZWE,2019-01-30,-18.0127,31.0756,Violence against civilians,Attack,0
ZWE,2019-01-30,-18.0127,31.0756,Violence against civilians,Sexual violence,0
ZWE,2019-02-01,-18.9707,32.6709,Violence against civilians,Attack,1
ZWE,2019-02-01,-19.45,29.82,Protests,Protest with intervention,0
ZWE,2019-02-02,-20.15,28.58,Violence against civilians,Attack,1
ZWE,2019-02-14,-20.15,28.58,Protests,Peaceful protest,0
ZWE,2019-02-19,-18.9707,32.6709,Violence against civilians,Abduction/forced disappearance,0
ZWE,2019-02-22,-22.2167,29.9833,Violence against civilians,Attack,0
ZWE,2019-02-26,-17.8277,31.0534,Violence against civilians,Attack,0
ZWE,2019-03-15,-17.8277,31.0534,Protests,Peaceful protest,0
ZWE,2019-03-15,-18.15,31.85,Protests,Peaceful protest,0
ZWE,2019-03-25,-21.2,27.85,Violence against civilians,Sexual violence,0
ZWE,2019-04-02,-17.8277,31.0534,Violence against civilians,Attack,0
ZWE,2019-04-02,-18.1833,31.55,Riots,Mob violence,0
ZWE,2019-04-02,-20.15,28.58,Protests,Peaceful protest,0
ZWE,2019-04-05,-17.8277,31.0534,Riots,Mob violence,0
ZWE,2019-04-07,-18.1833,31.55,Riots,Mob violence,0
ZWE,2019-04-08,-19.6756,28.8469,Protests,Peaceful protest,0
ZWE,2019-04-09,-19.6756,28.8469,Protests,Peaceful protest,0
ZWE,2019-04-11,-18.0127,31.0756,Protests,Peaceful protest,0
ZWE,2019-04-11,-17.8277,31.0534,Riots,Mob violence,0
ZWE,2019-04-15,-20.15,28.58,Protests,Peaceful protest,0
ZWE,2019-04-16,-17.2964,31.3297,Battles,Armed clash,2
ZWE,2019-04-18,-20.15,28.58,Riots,Mob violence,0
ZWE,2019-04-19,-20.3073,30.5102,Riots,Mob violence,1
ZWE,2019-04-25,-17.8277,31.0534,Protests,Peaceful protest,0
ZWE,2019-04-25,-18.1333,30.15,Riots,Violent demonstration,1
ZWE,2019-04-27,-18.9166,29.8167,Strategic developments,Looting/property destruction,0
ZWE,2019-04-27,-17.8277,31.0534,Strategic developments,Other,0
ZWE,2019-05-04,-22.2167,29.9833,Riots,Violent demonstration,0
ZWE,2019-05-05,-20.15,28.58,Riots,Violent demonstration,0
ZWE,2019-05-05,-18.9707,32.6709,Protests,Peaceful protest,0
ZWE,2019-05-06,-18.9707,32.6709,Violence against civilians,Sexual violence,0
ZWE,2019-05-06,-17.6086,31.1751,Protests,Peaceful protest,0
ZWE,2019-05-17,-20.15,28.58,Protests,Peaceful protest,0
ZWE,2019-05-20,-17.8277,31.0534,Violence against civilians,Attack,0
ZWE,2019-05-20,-17.3666,30.2,Riots,Mob violence,0
ZWE,2019-05-30,-20.15,28.58,Violence against civilians,Sexual violence,0
ZWE,2019-05-31,-20.1361,28.5172,Violence against civilians,Attack,0
ZWE,2019-06-04,-18.2166,28.9333,Violence against civilians,Abduction/forced disappearance,0
ZWE,2019-06-12,-20.15,28.58,Riots,Mob violence,0
ZWE,2019-06-12,-17.0333,30.85,Protests,Peaceful protest,0
ZWE,2019-06-13,-17.8277,31.0534,Protests,Peaceful protest,0
ZWE,2019-06-15,-20.0833,30.8333,Riots,Mob violence,0
ZWE,2019-06-15,-17.8277,31.0534,Violence against civilians,Sexual violence,0
ZWE,2019-06-18,-18.9707,32.6709,Protests,Peaceful protest,0
ZWE,2019-06-19,-18.9166,29.8167,Protests,Protest with intervention,0
ZWE,2019-06-26,-17.8277,31.0534,Protests,Peaceful protest,0
ZWE,2019-06-28,-17.8277,31.0534,Protests,Peaceful protest,0
ZWE,2019-06-28,-20.15,28.58,Protests,Peaceful protest,0
ZWE,2019-07-10,-17.8277,31.0534,Protests,Peaceful protest,0
ZWE,2019-07-10,-17.8277,31.0534,Protests,Peaceful protest,0
ZWE,2019-07-11,-17.8581,31.0372,Riots,Mob violence,1
ZWE,2019-07-12,-20.15,28.58,Riots,Violent demonstration,0
ZWE,2019-07-15,-17.3981,30.9461,Riots,Mob violence,0
ZWE,2019-07-19,-20.9333,29.0,Protests,Peaceful protest,0
ZWE,2019-07-24,-19.45,29.82,Protests,Peaceful protest,0
ZWE,2019-07-27,-22.2167,29.9833,Violence against civilians,Attack,1
ZWE,2019-07-28,-20.0833,30.8333,Riots,Mob violence,0
ZWE,2019-07-30,-18.0127,31.0756,Riots,Violent demonstration,0
ZWE,2019-08-03,-17.8277,31.0534,Strategic developments,Other,0
ZWE,2019-08-07,-17.8277,31.0534,Violence against civilians,Attack,0
ZWE,2019-08-14,-17.8277,31.0534,Violence against civilians,Attack,0
ZWE,2019-08-15,-17.8277,31.0534,Violence against civilians,Attack,0
ZWE,2019-08-16,-17.8277,31.0534,Riots,Violent demonstration,1
ZWE,2019-08-18,-18.2166,32.75,Violence against civilians,Attack,0
ZWE,2019-08-19,-20.15,28.58,Protests,Peaceful protest,0
ZWE,2019-08-21,-17.8277,31.0534,Violence against civilians,Attack,0
ZWE,2019-08-23,-18.9166,29.8167,Violence against civilians,Attack,1
ZWE,2019-08-23,-17.8277,31.0534,Protests,Protest with intervention,0
ZWE,2019-09-14,-17.8277,31.0534,Violence against civilians,Abduction/forced disappearance,0
ZWE,2019-09-15,-17.8277,31.0534,Protests,Peaceful protest,0
ZWE,2019-09-16,-20.15,28.58,Protests,Protest with intervention,0
ZWE,2019-09-16,-17.8277,31.0534,Protests,Peaceful protest,0
ZWE,2019-09-18,-17.8277,31.0534,Protests,Peaceful protest,0
ZWE,2019-09-19,-17.8277,31.0534,Protests,Peaceful protest,0
ZWE,2019-09-20,-17.35,31.0667,Riots,Violent demonstration,0
ZWE,2019-09-20,-17.35,31.0667,Riots,Mob violence,0
ZWE,2019-10-02,-17.8277,31.0534,Protests,Peaceful protest,0
ZWE,2019-10-07,-17.8277,31.0534,Protests,Peaceful protest,0
ZWE,2019-10-12,-17.8277,31.0534,Violence against civilians,Attack,1
ZWE,2019-10-15,-17.8277,31.0534,Riots,Mob violence,0
ZWE,2019-10-17,-17.8277,31.0534,Violence against civilians,Attack,1
ZWE,2019-10-18,-17.8277,31.0534,Violence against civilians,Attack,1
ZWE,2019-10-19,-17.8277,31.0534,Riots,Mob violence,0
ZWE,2019-10-21,-17.8277,31.0534,Protests,Protest with intervention,0
ZWE,2019-10-25,-22.2167,29.9833,Protests,Peaceful protest,0
ZWE,2019-10-25,-18.9333,27.7667,Protests,Peaceful protest,0
ZWE,2019-10-25,-20.0833,30.8333,Protests,Peaceful protest,0
ZWE,2019-10-25,-19.45,29.82,Protests,Peaceful protest,0
ZWE,2019-10-25,-17.5,32.0,Protests,Peaceful protest,0
ZWE,2019-10-25,-17.8277,31.0534,Protests,Peaceful protest,0
ZWE,2019-10-25,-20.15,28.58,Protests,Peaceful protest,0
ZWE,2019-10-25,-18.9707,32.6709,Protests,Peaceful protest,0
ZWE,2019-10-27,-17.8277,31.0534,Violence against civilians,Abduction/forced disappearance,0
ZWE,2019-11-06,-17.8277,31.0534,Protests,Protest with intervention,0
ZWE,2019-11-07,-17.5166,30.9667,Strategic developments,Other,0
ZWE,2019-11-12,-20.7,28.0667,Riots,Violent demonstration,0
ZWE,2019-11-12,-17.8277,31.0534,Riots,Violent demonstration,0
ZWE,2019-11-13,-22.2167,29.9833,Riots,Mob violence,0
ZWE,2019-11-14,-18.1333,30.15,Battles,Armed clash,1
ZWE,2019-11-14,-17.8277,31.0534,Protests,Protest with intervention,0
ZWE,2019-11-15,-17.8277,31.0534,Protests,Peaceful protest,0
ZWE,2019-11-20,-20.2,32.6167,Riots,Mob violence,0
ZWE,2019-11-20,-17.8277,31.0534,Protests,Protest with intervention,0
ZWE,2019-11-22,-17.8277,31.0534,Battles,Armed clash,0
ZWE,2019-11-23,-17.8277,31.0534,Violence against civilians,Attack,0
ZWE,2019-11-25,-17.8277,31.0534,Protests,Peaceful protest,0
ZWE,2019-11-29,-17.8277,31.0534,Protests,Peaceful protest,0
ZWE,2019-11-30,-18.9666,32.3833,Strategic developments,Other,0
ZWE,2019-11-30,-17.7542,31.0864,Violence against civilians,Attack,0
ZWE,2019-12-02,-20.0833,30.8333,Protests,Peaceful protest,0
ZWE,2019-12-04,-17.8277,31.0534,Protests,Peaceful protest,0
ZWE,2019-12-05,-21.05,31.6667,Protests,Peaceful protest,0
ZWE,2019-12-11,-18.9166,29.8167,Violence against civilians,Attack,1
ZWE,2019-12-12,-17.8277,31.0534,Violence against civilians,Attack,0
ZWE,2019-12-15,-20.0833,30.8333,Riots,Mob violence,1
ZWE,2019-12-15,-18.9707,32.6709,Riots,Mob violence,1
ZWE,2019-12-17,-17.8277,31.0534,Riots,Violent demonstration,0
ZWE,2019-12-20,-20.15,28.58,Protests,Peaceful protest,0
ZWE,2019-12-25,-17.0,29.5,Riots,Mob violence,1
ZWE,2019-12-26,-21.4166,30.7333,Violence against civilians,Attack,2
ZWE,2020-01-03,-20.9333,29.0,Violence against civilians,Attack,0
ZWE,2020-01-07,-17.6833,29.0167,Battles,Armed clash,0
ZWE,2020-01-14,-17.5166,30.9667,Strategic developments,Arrests,0
ZWE,2020-01-15,-17.5166,30.9667,Strategic developments,Arrests,0
ZWE,2020-01-15,-17.3166,31.5667,Strategic developments,Arrests,0
ZWE,2020-01-18,-17.5166,30.9667,Riots,Violent demonstration,0
ZWE,2020-01-20,-20.15,28.58,Protests,Peaceful protest,0
ZWE,2020-01-22,-17.8581,31.0372,Riots,Mob violence,0
ZWE,2020-01-23,-17.8581,31.0372,Riots,Mob violence,0
ZWE,2020-01-23,-17.8277,31.0534,Protests,Peaceful protest,0
ZWE,2020-01-24,-17.0,29.3333,Riots,Mob violence,0
ZWE,2020-01-27,-17.2964,31.3297,Strategic developments,Arrests,0
ZWE,2020-01-27,-17.3666,30.2,Riots,Mob violence,1
ZWE,2020-02-02,-20.2,32.6167,Riots,Mob violence,1
ZWE,2020-02-03,-18.8911,32.6978,Strategic developments,Arrests,0
ZWE,2020-02-03,-18.9707,32.6709,Strategic developments,Arrests,0
ZWE,2020-02-04,-17.5166,30.9667,Riots,Mob violence,0
ZWE,2020-02-07,-17.8277,31.0534,Protests,Peaceful protest,0
ZWE,2020-02-14,-20.0833,30.8333,Violence against civilians,Attack,0
ZWE,2020-02-14,-20.0833,30.8333,Protests,Protest with intervention,0
ZWE,2020-02-17,-20.15,28.58,Protests,Peaceful protest,0
ZWE,2020-02-19,-17.8277,31.0534,Protests,Protest with intervention,0
ZWE,2020-02-20,-17.8277,31.0534,Strategic developments,Arrests,0
ZWE,2020-02-20,-17.4,32.2167,Protests,Protest with intervention,0
ZWE,2020-02-29,-17.85,31.1833,Riots,Violent demonstration,0
ZWE,2020-02-29,-18.0127,31.0756,Riots,Violent demonstration,0
ZWE,2020-03-01,-19.45,29.82,Strategic developments,Arrests,0
ZWE,2020-03-07,-20.9333,29.0,Protests,Peaceful protest,0
ZWE,2020-03-09,-20.15,28.58,Protests,Peaceful protest,0
ZWE,2020-03-09,-20.15,28.58,Protests,Peaceful protest,0
ZWE,2020-03-10,-17.8277,31.0534,Protests,Peaceful protest,0
ZWE,2020-03-13,-18.0127,31.0756,Riots,Mob violence,0
ZWE,2020-03-16,-20.9333,29.0,Violence against civilians,Attack,0
ZWE,2020-03-18,-20.15,28.58,Strategic developments,Arrests,0
ZWE,2020-03-19,-16.6666,30.7,Riots,Mob violence,1
ZWE,2020-03-26,-17.8252,30.9263,Violence against civilians,Attack,0
ZWE,2020-03-30,-17.8277,31.0534,Violence against civilians,Attack,0
ZWE,2020-03-30,-17.8277,31.0534,Strategic developments,Change to group/activity,0
ZWE,2020-03-31,-20.15,28.58,Riots,Violent demonstration,0
ZWE,2020-03-31,-20.0833,30.8333,Violence against civilians,Attack,0
ZWE,2020-03-31,-20.3333,30.0333,Violence against civilians,Attack,0
ZWE,2020-04-01,-17.8277,31.0534,Riots,Violent demonstration,0
ZWE,2020-04-01,-17.8277,31.0534,Violence against civilians,Attack,0
ZWE,2020-04-02,-20.15,28.58,Violence against civilians,Attack,0
ZWE,2020-04-02,-18.6167,31.5667,Violence against civilians,Attack,0
ZWE,2020-04-04,-17.8277,31.0534,Violence against civilians,Attack,0
ZWE,2020-04-06,-16.5166,28.8,Violence against civilians,Attack,0
ZWE,2020-04-06,-16.8166,29.6833,Violence against civilians,Attack,0
ZWE,2020-04-06,-17.8277,31.0534,Violence against civilians,Attack,0
ZWE,2020-04-07,-17.3666,30.2,Violence against civilians,Attack,0
ZWE,2020-04-10,-17.8277,31.0534,Violence against civilians,Attack,0
ZWE,2020-04-11,-17.8277,31.0534,Violence against civilians,Attack,0
ZWE,2020-04-12,-18.35,29.9167,Violence against civilians,Attack,0
ZWE,2020-04-14,-20.0833,30.8333,Violence against civilians,Attack,0
ZWE,2020-04-15,-19.45,29.82,Violence against civilians,Attack,0
ZWE,2020-04-16,-20.15,28.58,Violence against civilians,Attack,0
ZWE,2020-04-16,-20.15,28.58,Violence against civilians,Attack,0
ZWE,2020-04-22,-17.2964,31.3297,Violence against civilians,Attack,0
ZWE,2020-04-24,-17.8277,31.0534,Violence against civilians,Attack,0
ZWE,2020-04-24,-20.0833,30.8333,Violence against civilians,Attack,0
ZWE,2020-04-30,-22.2167,29.9833,Protests,Protest with intervention,0
ZWE,2020-05-13,-17.8277,31.0534,Protests,Protest with intervention,0
ZWE,2020-05-14,-20.15,28.58,Violence against civilians,Attack,0
ZWE,2020-05-14,-17.8277,31.0534,Violence against civilians,Sexual violence,0
ZWE,2020-05-16,-22.2167,29.9833,Violence against civilians,Attack,0
ZWE,2020-05-16,-17.6086,31.1751,Violence against civilians,Attack,0
ZWE,2020-05-16,-18.9707,32.6709,Riots,Mob violence,0
ZWE,2020-05-23,-19.0211,30.8922,Violence against civilians,Attack,0
ZWE,2020-05-23,-17.8277,31.0534,Protests,Peaceful protest,0
ZWE,2020-05-23,-17.8277,31.0534,Riots,Mob violence,0
ZWE,2020-05-24,-19.0211,30.8922,Battles,Armed clash,0
ZWE,2020-05-28,-17.3666,30.2,Violence against civilians,Attack,0
ZWE,2020-05-30,-17.8277,31.0534,Protests,Protest with intervention,0
ZWE,2020-05-30,-20.0833,30.8333,Protests,Protest with intervention,0
ZWE,2020-06-02,-17.8858,30.9919,Protests,Peaceful protest,0
ZWE,2020-06-03,-21.05,31.6667,Protests,Peaceful protest,0
ZWE,2020-06-04,-17.8277,31.0534,Violence against civilians,Attack,0
ZWE,2020-06-06,-17.8277,31.0534,Violence against civilians,Attack,0
ZWE,2020-06-07,-20.9333,29.0,Riots,Mob violence,0
ZWE,2020-06-08,-20.15,28.58,Strategic developments,Looting/property destruction,0
ZWE,2020-06-10,-17.8277,31.0534,Strategic developments,Arrests,0
ZWE,2020-06-12,-17.8277,31.0534,Violence against civilians,Attack,0
ZWE,2020-06-13,-20.15,28.58,Protests,Peaceful protest,0
ZWE,2020-06-14,-17.5166,30.9667,Riots,Mob violence,0
ZWE,2020-06-17,-17.8277,31.0534,Protests,Peaceful protest,0
ZWE,2020-06-18,-20.15,28.58,Protests,Peaceful protest,0
ZWE,2020-06-18,-17.8277,31.0534,Riots,Mob violence,0
ZWE,2020-06-19,-17.8277,31.0534,Protests,Protest with intervention,0
ZWE,2020-06-19,-18.9707,32.6709,Protests,Protest with intervention,0
ZWE,2020-06-19,-19.45,29.82,Protests,Peaceful protest,0
ZWE,2020-06-22,-20.0833,30.8333,Protests,Protest with intervention,0
ZWE,2020-06-24,-17.8303,30.9822,Violence against civilians,Attack,0
ZWE,2020-06-25,-17.8303,30.9822,Violence against civilians,Attack,0
ZWE,2020-06-27,-17.85,31.3833,Protests,Peaceful protest,0
ZWE,2020-06-27,-17.8277,31.0534,Protests,Peaceful protest,0
ZWE,2020-06-27,-17.8833,30.7,Violence against civilians,Attack,0
ZWE,2020-07-02,-17.8581,31.0372,Protests,Peaceful protest,0
ZWE,2020-07-03,-17.8277,31.0534,Protests,Peaceful protest,0
ZWE,2020-07-03,-17.8277,31.0534,Protests,Peaceful protest,0
ZWE,2020-07-04,-19.0211,30.8922,Violence against civilians,Attack,0
ZWE,2020-07-05,-20.15,28.58,Protests,Peaceful protest,0
ZWE,2020-07-06,-20.15,28.58,Protests,Peaceful protest,0
ZWE,2020-07-06,-17.8277,31.0534,Protests,Protest with intervention,0
ZWE,2020-07-07,-18.0127,31.0756,Violence against civilians,Attack,0
ZWE,2020-07-13,-20.15,28.58,Protests,Peaceful protest,0
ZWE,2020-07-14,-17.8277,31.0534,Riots,Mob violence,0
ZWE,2020-07-15,-20.4833,27.8167,Riots,Mob violence,1
ZWE,2020-07-15,-17.2964,31.3297,Riots,Mob violence,0
ZWE,2020-07-20,-17.8277,31.0534,Strategic developments,Arrests,0
ZWE,2020-07-23,-17.2964,31.3297,Violence against civilians,Attack,1
ZWE,2020-07-23,-20.9333,29.0,Riots,Mob violence,1
ZWE,2020-07-26,-19.6389,31.1707,Violence against civilians,Attack,0
ZWE,2020-07-26,-20.15,28.58,Violence against civilians,Attack,0
ZWE,2020-07-30,-20.15,28.58,Violence against civilians,Attack,0
ZWE,2020-07-31,-20.9333,29.0,Violence against civilians,Abduction/forced disappearance,0
ZWE,2020-07-31,-17.8277,31.0534,Protests,Protest with intervention,0
ZWE,2020-08-01,-17.8277,31.0534,Violence against civilians,Sexual violence,0
ZWE,2020-08-08,-20.15,28.58,Violence against civilians,Sexual violence,0
ZWE,2020-08-14,-17.3666,30.2,Riots,Mob violence,1
ZWE,2020-08-22,-18.3693,26.5019,Violence against civilians,Attack,0
ZWE,2020-08-24,-17.8277,31.0534,Protests,Protest with intervention,0
ZWE,2020-08-27,-16.8166,29.6833,Protests,Peaceful protest,0
ZWE,2020-09-01,-19.8,32.8667,Riots,Mob violence,1
ZWE,2020-09-02,-17.8277,31.0534,Protests,Peaceful protest,0
ZWE,2020-09-04,-19.8579,28.2703,Explosions/Remote violence,Grenade,2
ZWE,2020-09-05,-19.0211,30.8922,Battles,Armed clash,2
ZWE,2020-09-08,-17.8277,31.0534,Protests,Protest with intervention,0
ZWE,2020-09-09,-19.0211,30.8922,Battles,Armed clash,2
ZWE,2020-09-09,-20.5333,29.2833,Riots,Mob violence,1
ZWE,2020-09-11,-18.9166,29.8167,Riots,Mob violence,1
ZWE,2020-09-11,-17.8277,31.0534,Protests,Protest with intervention,0
ZWE,2020-09-11,-20.15,28.58,Riots,Mob violence,0
ZWE,2020-09-11,-19.0,32.58,Riots,Mob violence,0
ZWE,2020-09-14,-17.8277,31.0534,Protests,Peaceful protest,0
ZWE,2020-09-14,-17.8277,31.0534,Protests,Protest with intervention,0
ZWE,2020-09-18,-17.8277,31.0534,Riots,Mob violence,0
ZWE,2020-09-18,-21.4166,30.7333,Riots,Mob violence,1
ZWE,2020-09-26,-18.9166,29.8167,Riots,Mob violence,0
ZWE,2020-09-28,-17.8277,31.0534,Riots,Mob violence,0
ZWE,2020-10-01,-17.9333,25.8333,Riots,Mob violence,0
ZWE,2020-10-01,-17.8277,31.0534,Riots,Violent demonstration,1
ZWE,2020-10-04,-18.9166,29.8167,Battles,Armed clash,0
ZWE,2020-10-04,-18.9166,29.8167,Riots,Mob violence,0
ZWE,2020-10-11,-20.15,28.58,Protests,Peaceful protest,0
ZWE,2020-10-12,-17.8277,31.0534,Violence against civilians,Attack,0
ZWE,2020-10-15,-17.8277,31.0534,Protests,Peaceful protest,0
ZWE,2020-10-17,-17.8277,31.0534,Protests,Peaceful protest,0
ZWE,2020-10-18,-17.8277,31.0534,Protests,Peaceful protest,0
ZWE,2020-10-28,-17.8277,31.0534,Violence against civilians,Attack,0
ZWE,2020-10-30,-19.45,29.82,Riots,Mob violence,0
ZWE,2020-10-30,-17.8277,31.0534,Protests,Peaceful protest,0
ZWE,2020-11-02,-17.3666,30.2,Riots,Mob violence,1
ZWE,2020-11-14,-18.2166,32.75,Violence against civilians,Attack,1
ZWE,2020-11-27,-18.9166,29.8167,Protests,Peaceful protest,0
ZWE,2020-11-30,-20.15,28.58,Protests,Peaceful protest,0
ZWE,2020-12-05,-20.35,31.45,Violence against civilians,Attack,0
ZWE,2020-12-05,-18.9707,32.6709,Riots,Violent demonstration,0
ZWE,2020-12-07,-18.9707,32.6709,Riots,Violent demonstration,0
ZWE,2020-12-11,-20.0833,30.8333,Protests,Protest with intervention,0
ZWE,2020-12-13,-17.8277,31.0534,Violence against civilians,Sexual violence,0
ZWE,2020-12-13,-18.45,30.6167,Riots,Mob violence,0
ZWE,2020-12-17,-20.15,28.58,Protests,Peaceful protest,0
ZWE,2020-12-18,-20.15,28.58,Protests,Peaceful protest,0
ZWE,2020-12-22,-19.6756,28.8469,Protests,Peaceful protest,0
ZWE,2020-12-25,-20.185,28.5169,Violence against civilians,Attack,0
ZWE,2020-12-29,-22.2167,29.9833,Violence against civilians,Attack,1
ZWE,2021-01-05,-17.8277,31.0534,Violence against civilians,Attack,0
ZWE,2021-01-08,-18.9166,29.8167,Riots,Mob violence,0
ZWE,2021-01-16,-19.45,29.82,Violence against civilians,Attack,1
ZWE,2021-02-01,-17.8277,31.0534,Protests,Peaceful protest,0
ZWE,2021-02-12,-17.3666,30.2,Protests,Peaceful protest,0
ZWE,2021-02-14,-19.184,30.0137,Riots,Mob violence,0
ZWE,2021-02-15,-16.6666,30.7,Riots,Mob violence,1
ZWE,2021-02-19,-19.2833,30.5333,Protests,Peaceful protest,0
ZWE,2021-02-20,-17.8277,31.0534,Riots,Mob violence,0
ZWE,2021-02-25,-17.8277,31.0534,Protests,Peaceful protest,0
ZWE,2021-02-26,-20.2,32.6167,Violence against civilians,Attack,1
ZWE,2021-02-26,-21.05,31.6667,Strategic developments,Other,0
ZWE,2021-03-06,-20.15,28.58,Violence against civilians,Attack,0
ZWE,2021-03-10,-20.15,28.58,Riots,Violent demonstration,0
ZWE,2021-03-10,-17.8277,31.0534,Violence against civilians,Sexual violence,0
ZWE,2021-03-15,-20.0166,28.85,Riots,Mob violence,0
ZWE,2021-03-15,-18.0127,31.0756,Riots,Mob violence,1
ZWE,2021-04-01,-17.8277,31.0534,Protests,Peaceful protest,0
ZWE,2021-04-06,-17.8277,31.0534,Riots,Violent demonstration,0
ZWE,2021-04-06,-17.8277,31.0534,Violence against civilians,Sexual violence,0
ZWE,2021-04-14,-18.3693,26.5019,Protests,Peaceful protest,0
ZWE,2021-04-17,-17.8277,31.0534,Violence against civilians,Attack,0
ZWE,2021-04-22,-17.8277,31.0534,Protests,Protest with intervention,0
ZWE,2021-04-23,-20.0833,30.8333,Protests,Protest with intervention,0
ZWE,2021-05-05,-17.8277,31.0534,Protests,Peaceful protest,0
ZWE,2021-05-08,-17.3666,30.2,Riots,Mob violence,0
ZWE,2021-05-12,-19.0,32.58,Riots,Mob violence,0
ZWE,2021-05-20,-20.15,28.58,Riots,Mob violence,0
ZWE,2021-05-21,-20.15,28.58,Riots,Mob violence,1
ZWE,2021-05-21,-17.5166,30.9667,Riots,Mob violence,1
ZWE,2021-05-21,-16.6333,32.0167,Riots,Mob violence,1
ZWE,2021-05-24,-20.4833,29.9167,Protests,Peaceful protest,0
ZWE,2021-05-25,-20.4833,29.9167,Protests,Peaceful protest,0
ZWE,2021-05-26,-20.4833,29.9167,Protests,Peaceful protest,0
ZWE,2021-05-27,-20.4833,29.9167,Protests,Peaceful protest,0
ZWE,2021-05-27,-16.8166,29.6833,Violence against civilians,Sexual violence,0
ZWE,2021-05-28,-20.4833,29.9167,Protests,Peaceful protest,0
