Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01510","Potatoes","2021","2021","7021","Annual value","USD","647.6","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01510","Potatoes","2022","2022","7021","Annual value","USD","715.8","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01510","Potatoes","2023","2023","7021","Annual value","USD","770.4","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2013","2013","7021","Annual value","USD","684","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2014","2014","7021","Annual value","USD","694","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2015","2015","7021","Annual value","USD","613.3","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2016","2016","7021","Annual value","USD","604.9","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2017","2017","7021","Annual value","USD","623.5","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2018","2018","7021","Annual value","USD","725.7","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2019","2019","7021","Annual value","USD","747","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2020","2020","7021","Annual value","USD","599.4","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2021","2021","7021","Annual value","USD","575.6","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2022","2022","7021","Annual value","USD","667.7","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2023","2023","7021","Annual value","USD","695.9","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01802","Sugar cane","2013","2013","7021","Annual value","USD","54.4","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01802","Sugar cane","2014","2014","7021","Annual value","USD","46.6","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01802","Sugar cane","2015","2015","7021","Annual value","USD","36.6","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01802","Sugar cane","2016","2016","7021","Annual value","USD","40.4","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01802","Sugar cane","2017","2017","7021","Annual value","USD","40","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01802","Sugar cane","2018","2018","7021","Annual value","USD","30.1","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01802","Sugar cane","2019","2019","7021","Annual value","USD","32.1","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01802","Sugar cane","2020","2020","7021","Annual value","USD","35.7","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01802","Sugar cane","2021","2021","7021","Annual value","USD","40.2","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01802","Sugar cane","2022","2022","7021","Annual value","USD","57.8","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01802","Sugar cane","2023","2023","7021","Annual value","USD","57.4","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01234","Tomatoes","2013","2013","7021","Annual value","USD","920.2","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01234","Tomatoes","2014","2014","7021","Annual value","USD","822.3","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01234","Tomatoes","2015","2015","7021","Annual value","USD","1029.1","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01234","Tomatoes","2016","2016","7021","Annual value","USD","893.6","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01234","Tomatoes","2017","2017","7021","Annual value","USD","989.3","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01234","Tomatoes","2018","2018","7021","Annual value","USD","1197.3","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01234","Tomatoes","2019","2019","7021","Annual value","USD","1303.2","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01234","Tomatoes","2020","2020","7021","Annual value","USD","1559","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01234","Tomatoes","2021","2021","7021","Annual value","USD","1252.4","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01234","Tomatoes","2022","2022","7021","Annual value","USD","1489.7","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01234","Tomatoes","2023","2023","7021","Annual value","USD","1528","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","01701","Beans, dry","2015","2015","7021","Annual value","USD","1273.3","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","01701","Beans, dry","2016","2016","7021","Annual value","USD","1253.7","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","01701","Beans, dry","2017","2017","7021","Annual value","USD","1215.2","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","01701","Beans, dry","2020","2020","7021","Annual value","USD","1315.3","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","01701","Beans, dry","2021","2021","7021","Annual value","USD","1546.2","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","01701","Beans, dry","2022","2022","7021","Annual value","USD","1526.2","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2015","2015","7021","Annual value","USD","299.5","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2016","2016","7021","Annual value","USD","383.1","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2017","2017","7021","Annual value","USD","261.6","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2020","2020","7021","Annual value","USD","336.1","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2021","2021","7021","Annual value","USD","340.2","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2022","2022","7021","Annual value","USD","331.2","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2013","2013","7021","Annual value","USD","5298.3","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","7021","Annual value","USD","5246.8","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2015","2015","7021","Annual value","USD","4160.3","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2016","2016","7021","Annual value","USD","2733.6","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2017","2017","7021","Annual value","USD","3444.1","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2013","2013","7021","Annual value","USD","4826.3","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2014","2014","7021","Annual value","USD","4678.7","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2015","2015","7021","Annual value","USD","3769.2","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2016","2016","7021","Annual value","USD","2885.8","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2013","2013","7021","Annual value","USD","4393.1","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2014","2014","7021","Annual value","USD","4284.2","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2015","2015","7021","Annual value","USD","3614.3","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2016","2016","7021","Annual value","USD","2555.7","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2017","2017","7021","Annual value","USD","3003.8","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2013","2013","7021","Annual value","USD","4143.6","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","7021","Annual value","USD","3793.6","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2015","2015","7021","Annual value","USD","3489","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2016","2016","7021","Annual value","USD","2453.8","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2017","2017","7021","Annual value","USD","2787.1","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","01510","Potatoes","2015","2015","7021","Annual value","USD","688.3","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","01510","Potatoes","2016","2016","7021","Annual value","USD","623.6","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","01510","Potatoes","2017","2017","7021","Annual value","USD","648.9","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","01510","Potatoes","2020","2020","7021","Annual value","USD","720.2","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","01510","Potatoes","2021","2021","7021","Annual value","USD","787.1","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","01510","Potatoes","2022","2022","7021","Annual value","USD","341.6","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2019","2019","7021","Annual value","USD","815.4","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2020","2020","7021","Annual value","USD","849.3","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2021","2021","7021","Annual value","USD","901.2","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2022","2022","7021","Annual value","USD","942.1","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","0113","Rice","2015","2015","7021","Annual value","USD","729.2","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","0113","Rice","2016","2016","7021","Annual value","USD","699.5","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","0113","Rice","2017","2017","7021","Annual value","USD","753.8","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","0113","Rice","2020","2020","7021","Annual value","USD","737.2","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","0113","Rice","2021","2021","7021","Annual value","USD","848.7","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","0113","Rice","2022","2022","7021","Annual value","USD","869.7","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","01234","Tomatoes","2015","2015","7021","Annual value","USD","997.9","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","01234","Tomatoes","2016","2016","7021","Annual value","USD","884.9","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","01234","Tomatoes","2017","2017","7021","Annual value","USD","1009.6","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","01234","Tomatoes","2020","2020","7021","Annual value","USD","908.5","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","01234","Tomatoes","2021","2021","7021","Annual value","USD","1208.3","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","01234","Tomatoes","2022","2022","7021","Annual value","USD","1179","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","0111","Wheat","2015","2015","7021","Annual value","USD","766.2","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","0111","Wheat","2016","2016","7021","Annual value","USD","668.9","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","0111","Wheat","2017","2017","7021","Annual value","USD","714.1","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","0111","Wheat","2020","2020","7021","Annual value","USD","669.4","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","0111","Wheat","2021","2021","7021","Annual value","USD","780","A","Official figure"
"PP","Producer Prices","508","Mozambique","5532","Producer Price (USD/tonne)","0111","Wheat","2022","2022","7021","Annual value","USD","861.2","A","Official figure"
"PP","Producer Prices","516","Namibia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2016","2016","7021","Annual value","USD","360.6","A","Official figure"
"PP","Producer Prices","516","Namibia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2017","2017","7021","Annual value","USD","365.1","A","Official figure"
"PP","Producer Prices","516","Namibia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2018","2018","7021","Annual value","USD","364.8","A","Official figure"
"PP","Producer Prices","516","Namibia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2020","2020","7021","Annual value","USD","304.3","A","Official figure"
"PP","Producer Prices","516","Namibia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2021","2021","7021","Annual value","USD","318.8","A","Official figure"
"PP","Producer Prices","516","Namibia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2022","2022","7021","Annual value","USD","405.9","A","Official figure"
"PP","Producer Prices","516","Namibia","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2016","2016","7021","Annual value","USD","2004.2","A","Official figure"
"PP","Producer Prices","516","Namibia","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2017","2017","7021","Annual value","USD","2651.6","A","Official figure"
"PP","Producer Prices","516","Namibia","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2018","2018","7021","Annual value","USD","3083.7","A","Official figure"
"PP","Producer Prices","516","Namibia","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2016","2016","7021","Annual value","USD","2230.6","A","Official figure"
"PP","Producer Prices","516","Namibia","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2017","2017","7021","Annual value","USD","2820.6","A","Official figure"
"PP","Producer Prices","516","Namibia","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2018","2018","7021","Annual value","USD","2600.9","A","Official figure"
"PP","Producer Prices","516","Namibia","5532","Producer Price (USD/tonne)","21115","Meat of sheep, fresh or chilled","2016","2016","7021","Annual value","USD","2442.8","A","Official figure"
"PP","Producer Prices","516","Namibia","5532","Producer Price (USD/tonne)","21115","Meat of sheep, fresh or chilled","2017","2017","7021","Annual value","USD","3076.7","A","Official figure"
"PP","Producer Prices","516","Namibia","5532","Producer Price (USD/tonne)","21115","Meat of sheep, fresh or chilled","2018","2018","7021","Annual value","USD","3317.2","A","Official figure"
"PP","Producer Prices","516","Namibia","5532","Producer Price (USD/tonne)","0118","Millet","2016","2016","7021","Annual value","USD","236.3","A","Official figure"
"PP","Producer Prices","516","Namibia","5532","Producer Price (USD/tonne)","0118","Millet","2017","2017","7021","Annual value","USD","329.5","A","Official figure"
"PP","Producer Prices","516","Namibia","5532","Producer Price (USD/tonne)","0118","Millet","2018","2018","7021","Annual value","USD","394.7","A","Official figure"
"PP","Producer Prices","516","Namibia","5532","Producer Price (USD/tonne)","0118","Millet","2020","2020","7021","Annual value","USD","303","A","Official figure"
"PP","Producer Prices","516","Namibia","5532","Producer Price (USD/tonne)","0118","Millet","2021","2021","7021","Annual value","USD","360.5","A","Official figure"
"PP","Producer Prices","516","Namibia","5532","Producer Price (USD/tonne)","0118","Millet","2022","2022","7021","Annual value","USD","387.2","A","Official figure"
"PP","Producer Prices","516","Namibia","5532","Producer Price (USD/tonne)","0111","Wheat","2016","2016","7021","Annual value","USD","329.7","A","Official figure"
"PP","Producer Prices","516","Namibia","5532","Producer Price (USD/tonne)","0111","Wheat","2017","2017","7021","Annual value","USD","389","A","Official figure"
"PP","Producer Prices","516","Namibia","5532","Producer Price (USD/tonne)","0111","Wheat","2018","2018","7021","Annual value","USD","344.9","A","Official figure"
"PP","Producer Prices","516","Namibia","5532","Producer Price (USD/tonne)","0111","Wheat","2020","2020","7021","Annual value","USD","331.4","A","Official figure"
"PP","Producer Prices","516","Namibia","5532","Producer Price (USD/tonne)","0111","Wheat","2021","2021","7021","Annual value","USD","458.2","A","Official figure"
"PP","Producer Prices","516","Namibia","5532","Producer Price (USD/tonne)","0111","Wheat","2022","2022","7021","Annual value","USD","493.9","A","Official figure"
"PP","Producer Prices","690","Seychelles","5532","Producer Price (USD/tonne)","01701","Beans, dry","2013","2013","7021","Annual value","USD","7041.8","A","Official figure"
"PP","Producer Prices","690","Seychelles","5532","Producer Price (USD/tonne)","01212","Cabbages","2013","2013","7021","Annual value","USD","2996.6","A","Official figure"
"PP","Producer Prices","690","Seychelles","5532","Producer Price (USD/tonne)","01212","Cabbages","2014","2014","7021","Annual value","USD","2658.7","A","Official figure"
"PP","Producer Prices","690","Seychelles","5532","Producer Price (USD/tonne)","01234","Tomatoes","2013","2013","7021","Annual value","USD","4566.3","A","Official figure"
"PP","Producer Prices","690","Seychelles","5532","Producer Price (USD/tonne)","01234","Tomatoes","2014","2014","7021","Annual value","USD","3277.6","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","0115","Barley","2013","2013","7021","Annual value","USD","260.9","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","0115","Barley","2014","2014","7021","Annual value","USD","243.6","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","0115","Barley","2015","2015","7021","Annual value","USD","242.8","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","0115","Barley","2016","2016","7021","Annual value","USD","227.9","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","0115","Barley","2017","2017","7021","Annual value","USD","211.8","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","0115","Barley","2018","2018","7021","Annual value","USD","256.7","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","0115","Barley","2019","2019","7021","Annual value","USD","210.4","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","0115","Barley","2020","2020","7021","Annual value","USD","152.9","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","0115","Barley","2021","2021","7021","Annual value","USD","189.1","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","0115","Barley","2022","2022","7021","Annual value","USD","276.6","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","01701","Beans, dry","2013","2013","7021","Annual value","USD","1248.9","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","01701","Beans, dry","2014","2014","7021","Annual value","USD","1131.2","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","01701","Beans, dry","2015","2015","7021","Annual value","USD","849.1","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","01701","Beans, dry","2016","2016","7021","Annual value","USD","896.1","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","01701","Beans, dry","2017","2017","7021","Annual value","USD","1029.4","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","01701","Beans, dry","2018","2018","7021","Annual value","USD","992.2","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","01701","Beans, dry","2019","2019","7021","Annual value","USD","799","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","01701","Beans, dry","2020","2020","7021","Annual value","USD","783.3","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","01701","Beans, dry","2021","2021","7021","Annual value","USD","974.1","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","01701","Beans, dry","2022","2022","7021","Annual value","USD","1175.8","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","01212","Cabbages","2013","2013","7021","Annual value","USD","203","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","01212","Cabbages","2014","2014","7021","Annual value","USD","184.5","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","01212","Cabbages","2015","2015","7021","Annual value","USD","130.1","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","01212","Cabbages","2016","2016","7021","Annual value","USD","133.1","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","01212","Cabbages","2017","2017","7021","Annual value","USD","157.3","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","01212","Cabbages","2018","2018","7021","Annual value","USD","144.4","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","01212","Cabbages","2019","2019","7021","Annual value","USD","144.3","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","01212","Cabbages","2020","2020","7021","Annual value","USD","147.5","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","01212","Cabbages","2021","2021","7021","Annual value","USD","134.8","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","01212","Cabbages","2022","2022","7021","Annual value","USD","135.5","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","01212","Cabbages","2023","2023","7021","Annual value","USD","148.3","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2013","2013","7021","Annual value","USD","207.8","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2014","2014","7021","Annual value","USD","175.9","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2015","2015","7021","Annual value","USD","183.3","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2016","2016","7021","Annual value","USD","219","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2017","2017","7021","Annual value","USD","127.3","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2018","2018","7021","Annual value","USD","171.4","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2019","2019","7021","Annual value","USD","162.6","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2020","2020","7021","Annual value","USD","146.6","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2021","2021","7021","Annual value","USD","189.2","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2022","2022","7021","Annual value","USD","246.8","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2013","2013","7021","Annual value","USD","2901.6","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","7021","Annual value","USD","2894.4","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2015","2015","7021","Annual value","USD","2614.1","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2016","2016","7021","Annual value","USD","2489.2","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2017","2017","7021","Annual value","USD","3339.6","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2018","2018","7021","Annual value","USD","3428.5","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2019","2019","7021","Annual value","USD","2967.2","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2020","2020","7021","Annual value","USD","2950.2","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2021","2021","7021","Annual value","USD","3490","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","7021","Annual value","USD","3579.5","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","7021","Annual value","USD","2880.5","A","Official figure"
"PP","Producer Prices","710","South Africa","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2013","2013","7021","Annual value","USD","2166.9","A","Official figure"
